user,location,text,sentiment,probability
AryeliVera,,twhashtag ante la extension de la twhashtag cual es la situacion del sector universitario. conversare con e… twurl,Positivo,51
Remesif1,,twmention ponganse de acuerdo es martes twhashtag o miercoles twhashtag twurl,Positivo,52
Emiliroja," Miranda,Venezuela","twmention twmention sip, un acuerdo nacional peroo con justicia. lo que nos han hecho mucho daño tipo g… twurl",Positivo,51
contrapuntovzla,,twhashtag estas son algunas recomendaciones de eset para el teletrabajo y las videoconferencias en tiempos de cuarente… twurl,Positivo,52
Class987FM,"San Carlos,Cojedes,Venezuela","twhashtag twmention denuncio que la ""carcel de ramo verde esta siendo allanada ilegalmente por efectivos del es… twurl",Positivo,52
mimami104,Venezuela,"twhashtag naguara , millones () habitantes en la ciudad de nueva york para el  que locura twurl",Positivo,53
gobiernodelara2,,twhashtag el cnel. jose antonio carmona recordo los  años de la creacion de la milicia nacional bolivariana y acoto… twurl,Positivo,53
gobiernodelara2,,twhashtag hasta la fecha se ha desinfectado  espacio en los  municipios.nuestros cuerpos de seguridad continuan… twurl,Positivo,52
gobiernodelara2,,twhashtag continua la distribucion de alimentos para nuestros niños y niñas a traves del programa de alimentacion esco… twurl,Neutro,51
gobiernodelara2,,twhashtag twmention ha realizado la atencion de las  personas que se encuentran en aislamiento dentro la villa b… twurl,Neutro,50
gobiernodelara2,,twhashtag con el plan cero fugas se han realizado reparaciones en los sectores la montañita y el palmar del municipio… twurl,Positivo,50
gobiernodelara2,,twhashtag . combo de alimentos fueron distribuidos a traves de las bodegas moviles en la parroquia guerrera ana so… twurl,Positivo,52
gobiernodelara2,,"twhashtag twmention continua con las rutas hospitalarias con  unidades, tambien cuenta con  unidades para el tras… twurl",Positivo,52
gobiernodelara2,,twhashtag se han inspeccionado  establecimientos comerciales y tambien se realizo un rayado para que las personas c… twurl,Neutro,51
gobiernodelara2,,twhashtag fundacion siamtel realizo la entrega de insumos a hospitales y cdi.. funcionarios continuan desplegad… twurl,Positivo,52
gobiernodelara2,,twhashtag gobernadora twmention en su reporte diario anuncio que el dia de hoy se activaron  unidades de tran… twurl,Positivo,52
VTnewsRed,Venezuela,twhashtag venezolanos diagnostican el oficio de informar durante la pandemia 👉… twurl,Positivo,52
GeorgeArtwell,,twhashtag los del partido unico comunista de china andan con una exigidera al mundo como si pudieran tratar al resto de… twurl,Positivo,54
ariana_agreda,"Cumana, Venezuela","en medio de esta contingencia, mas de  familias de la comunidad de villa del mar en twhashtag denuncian incrememto… twurl",Positivo,51
economiahoyve,Venezuela,twhashtag la asamblea nacional aprobo este miercoles un acuerdo que permite la transferencia de fondos de una cuenta a… twurl,Positivo,52
guiriad533,"Guiria, municipio Valdez","twhashtag en es sector rio seco del mcpio. cajigal, realizamos la detencion en flagrancia de este sujeto por incurri… twurl",Positivo,51
LaPrensaTachira,"San Cristóbal, Venezuela","twhashtag | en tachira esperamos al ministro de energia💡 ""nada mas le hago ese planteamiento para que usted pueda se… twurl",Positivo,52
contrapuntovzla,,"twhashtag el consenso para el pago de alquileres debe prevalecer durante la pandemia, recomiendan danelly colmenares y… twurl",Positivo,52
AryeliVera,,". bnb continua alcista esta semana, rumbo a los $. g preocupado por las stablecoins 👇👀#aryelivera twhashtag twurl",Positivo,51
PoliAnaco,"Anaco, Venezuela","twhashtag cuando una persona se enferma enfrenta momentos de angustia. en lo posible, ofrece la ayuda que puedas. no… twurl",Positivo,52
Caro_lina713,Venezuela ,"twhashtag la covid- esta causada por un virus, de modo que los antibioticos no sirven frente a ella. no se deben usa… twurl",Positivo,53
GNB_AnzoatGDP,República Bolivariana,nuestro heroico pueblo es el motivo principal por el cual los hombres y mujeres de la gnb permanecen activamente de… twurl,Positivo,51
patriamia1933,En el mundo,twhashtag twhashtag twhashtag que desgracia twhashtag twurl,Positivo,52
enteratee24,Venezuela,twhashtag | twhashtag  secretario de salud de brasil dimite y anticipa posible salida del ministro#enterate twurl,Positivo,52
meteoaragua,"Cagua, Venezuela",twhashtag twhashtag twhashtag sobre twhashtag twhashtag twhashtag twhashtag twhashtag twurl,Positivo,52
GNB_CARABOBO,Valencia Edo. Carabobo,"twhashtag de  es declarado monumento historico nacional el teatro de la opera de maracay, ha sido centro de estren… twurl",Positivo,51
elPeriodicoDM,Maturín Estado Monagas,asi cerro el dolar en su segundo corte de este miercoles - twurl twhashtag twhashtag twhashtag twurl,Positivo,51
Class987FM,"San Carlos,Cojedes,Venezuela","twhashtag twhashtag twhashtag igor, joven violinista twhashtag deleita a sus vecinos en madrid con este “pajarillo”… twurl",Positivo,51
Ac_Insurrecta,Abya Yala.,"pte. twmention , reconocemos el esfuerzo realizado para contrarrestar el twhashtag  en el pais, pero ¿por que e… twurl",Positivo,52
mimami104,Venezuela,twhashtag twhashtag twhashtag matematica noo me horrorizaba cada vez que nuest… twurl,Positivo,52
contrapuntovzla,,twhashtag fmi proyecta contraccion economica de % para venezuela este  por el coronavirus twurl twurl,Positivo,53
lagranciudad,"ÜT: 10.206182,-66.838661","alcalde de yare, salvador medina, afirma que hay un caso positivo de covid- en el sector la aguada. es una dama que… twurl",Positivo,51
VTnewsRed,Venezuela,incendios forestales se extienden sobre venezuela 👉  twurl… twurl,Positivo,53
TVVnoticias,"Miami,USA","twhashtag twmention soy la esposa del gustavo adolfo sandoval quintero, recluido en la carcel militar ramo ver… twurl",Positivo,52
514Destacamento,,"gnb en mision ecosocialista, efectivos del comando aereo y bomberos realizaron operaciones de extincion de incendio… twurl",Positivo,52
aliritof,,twhashtag  triste mi venezuela  años de chavismo traducidos en una sola imagen  👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻 twurl,Positivo,53
ContactoCantv,Venezuela,✔️#abr twhashtag en esta cuarentena social y colectiva crea habitos en donde lo principal sea conectar con l… twurl,Positivo,54
enteratee24,Venezuela,twhashtag | twhashtag | festival de cannes estudia nuevas alternativas para la edicion . la organizacion emitio… twurl,Positivo,54
Caro_lina713,Venezuela ,twhashtag lo principal es adoptar las medidas higienicas correctas para cuidarnos de contraer enfermedades respiratori… twurl,Positivo,51
AryeliVera,,la twmention esta activa online y arrancamos una temporada de twhashtag para consultas gratuitas y responder a tus… twurl,Positivo,52
Catherin_RB,"Armenia, Colombia","""el sistema educativo no esta preparado para esta situacion"" refiriendose a que, en su mayoria, lxs niñxs y adolesc… twurl",Positivo,52
contrapuntovzla,,twhashtag en medio de la pandemia fedenaga alerta dificultades en el sector por falta de combustible… twurl,Positivo,52
contrapuntovzla,,"¡se mantiene! dolar paralelo abrio este twhashtag en bs ., twurl twurl",Positivo,51
descifradocom,CARACAS,felipe capozzolo: encaje legal debe ser liberado entre % y % para reactivar credito bancario - descifrado… twurl,Positivo,52
venezuelaaldia,Venezuela,twhashtag | ante pandemia gobierno colombiano pide apoyo internacional para atender a migrantes venezolanos twurl,Positivo,52
Analitica,"Caracas, Venezuela",la velocista venezolana andrea purica converso con twmention y nos conto como vive el dia a dia desde la suspensio… twurl,Positivo,52
MiamiDiario,"Miami, FL",permitira a los beneficiarios de cupones de alimentos de florida comprar en linea  twhashtag twurl,Positivo,53
cmdtedcr329gnb,,"twhashtag pensamiento de nuestro libertador ""simon bolivar""""el amor a la patria, el amor a las leyes, el amor a los… twurl",Positivo,54
VTnewsRed,Venezuela,cuomo vs trump ¿levantaran la cuarentena en nueva york? 👉  twurl… twurl,Positivo,54
EduarValencia22,,escribeme al wpp  o al int  twhashtag twhashtag cali#coronaviruscolombia#colombia twhashtag twurl,Positivo,51
DannyOchoDos,Panamá,"twmention que parte de que ""hay que trabajar juntos por el bien de la patria"" ustedes no entienden? hasta cuando… twurl",Positivo,52
cmdtedcr329gnb,,. twmention centinelas permanentes  adscritos a . twmention realizaron la aprehencion de  cddnos quien… twurl,Positivo,52
Tuitero09811175,,¡polemica! 😱 presidente donald trump suspende la financiacion de eeuu a la oms 🤔😬😷 ¿es una sancion? 🇺🇸 enterate de… twurl,Positivo,52
ReporteYa,Venezuela,"twhashtag twmention denuncio que la ""carcel de ramo verde esta siendo allanada ilegalmente por efectivos del es… twurl",Positivo,52
EVTVMiami,Miami FL,no te pierdas el editorial de hoy twhashtag de twmention en podcast twhashtag el 👉🏼link que te dejamos aqui… twurl,Positivo,52
chenoticiasweb,Venezuela,twhashtag habitantes del municipio independencia protestan por falta alimentos y gasolina  twhashtag twurl,Positivo,52
IvanGarnierV,"Carúpano, Venezuela","twhashtag la incertidumbre crece, la desinformacion igual, la hiperinflacion nos esta comiendo y otras cosas que no qu… twurl",Positivo,52
Inventta,,hoy twhashtag como comunidad hemos decidido unirnos al reto twhashtag con el objetivo de crear una red de apoyo fr… twurl,Positivo,53
Tuitero09811175,,😱 presidente donald trump suspende la financiacion de eeuu a la oms 🤔😬😷 ¿es una sancion? 🇺🇸 enterate de todo aqui… twurl,Positivo,52
Class987FM,"San Carlos,Cojedes,Venezuela","twhashtag twhashtag | ecuador se acerca a los . contagiados por el coronavirus sars-cov-, la mayoria de ellos… twurl",Positivo,52
_humanoderecho,"Caracas, Venezuela",humano derecho radio estacion📻reporte en lengua de señas🙌🏻miercoles twhashtag :pm🗞️@lsvnoticias en instagramin… twurl,Positivo,54
mimami104,Venezuela,twhashtag twhashtag twhashtag venezolanos de vuelta a la patria… twurl,Positivo,52
chenoticiasweb,Venezuela,twhashtag | twhashtag | anzoategui: habitantes del municipio independencia protestan por falta alimentos y gasolina  twurl,Positivo,52
PanaCimarron,"Caracas, Distrito Capital","twhashtag ¿quien te dijo, que los funcionarios del estado, necesitan permiso de los detenidos, para entrar a carcel de… twurl",Positivo,52
VTnewsRed,Venezuela,el estado fantasma en la honduras del coronavirus👉  twurl… twurl,Positivo,52
ReporteYa,Venezuela,twhashtag twhashtag twhashtag 🇫🇷 francia reporta . nuevos casos de covid- elevandose la cifra total a .… twurl,Neutro,54
edgarelgordo,Venezuela,twhashtag actuemos siempre con etica y mantengamos la humildad en cualquier espacio  twhashtag twhashtag,Positivo,52
TVVnoticias,"Miami,USA","twhashtag twmention denuncio que la ""carcel de ramo verde esta siendo allanada ilegalmente por efectivos del es… twurl",Positivo,52
MARBELIATOLEDO,VENEZUELA,"nunca olvidemos de donde venimos, lo que hacemos, y porque lo hacemos con arte. twhashtag twhashtag twurl",Positivo,51
CealcoOficial,Venezuela,twhashtag || 📢gabinete social del minppal llevo alegria a niños de la casa abrigo “niños jesus” en maturin estado mona… twurl,Positivo,51
LogicasaOficial,"La Guaira, Venezuela",twhashtag el pdte. twmention se ha centrado en el bienestar de venezuela y su pueblo. bajo su voz de mando seguim… twurl,Positivo,53
DiarioPrimicia,Puerto Ordaz,twhashtag | en nueva york registran  muertes por twhashtag en las ultimas  horas. twhashtag,Positivo,52
GNB_CZ43,,twhashtag twhashtag extinguiendo los incendios forestales ¡sin descanso! protegiendo nuestra naturaleza con el mejor equipa… twurl,Positivo,52
contrapuntovzla,,se registraron terremotos en argentina y filipinas este twhashtag twurl twurl,Positivo,52
Class987FM,"San Carlos,Cojedes,Venezuela","twhashtag twhashtag | francia supero este miercoles las . muertes por coronavirus, con . fallecimientos,… twurl",Positivo,52
VTnewsRed,Venezuela,con  nuevos casos venezuela tiene a raya contagios de coronavirus 👉  twurl… twurl,Positivo,52
CATERINAV,,"twhashtag twhashtag | (. twmention para las personas que viven solas, pues se debera estar muy pendientes de ello… twurl",Positivo,52
CATERINAV,,"twhashtag twhashtag | (. twmention no hay que caer en suponer lo que al otro le pasa, porque caemos en malos ente… twurl",Positivo,52
DiarioContraste,Venezuela | Colombia | Miami,denuncian falta de insumos para enfrentar el covid- en hospital mexicano twurl… twurl,Positivo,52
VPITV,Venezuela,"twhashtag fed indico que la economia de estados unidos esta sufriendo una ""profunda contraccion"" en todas las regiones… twurl",Positivo,51
CATERINAV,,"twhashtag twhashtag | (. twmention la cuarentena tiene un sentido protector, partimos en que nos quedamos en casa… twurl",Positivo,53
CATERINAV,,twhashtag la cuarentena requiere un esfuerzo individual de admitir y entender la realidad que estamos transitando atip… twurl,Positivo,53
contrapuntovzla,,twhashtag yummy ofrece entrega de alimentos y bebidas a domicilio en caracas twurl twurl,Positivo,52
CATERINAV,,"twhashtag twhashtag | (. twmention la pareja requiere estar atenta, consciente, reconocer que se desgasta, los vi… twurl",Positivo,52
CATERINAV,,twhashtag twhashtag | (. twmention en lo individual cada uno esta teniendo que rescatarse y es muy facil entonces… twurl,Positivo,54
enlaucab,"Caracas, Venezuela",twhashtag hoy twhashtag twmention en alianza con twmention invita al webinar “¿proceso penal en emergenci… twurl,Positivo,52
Class987FM,"San Carlos,Cojedes,Venezuela","twhashtag twhashtag | la decision del presidente de estados unidos, donald trump, de interrumpir todas las contrib… twurl",Positivo,53
AUPA_Autonomos,España,si aun no teneis respuesta sobre la concesion del cese. desde la pagina del informe de vida laboral de la  segurida… twurl,Positivo,52
LaPrensaTachira,"San Cristóbal, Venezuela","twhashtag | luis almagro, sec. gral de la oea, aseguro que ""se debe investigar para llegar a la verdad y que la verdad… twurl",Positivo,52
cestaticketJP,caracas,": la cotizacion del dolar en el mercado paralelo abrio su jornada de este miercoles  de abril en bs .,, s… twurl",Positivo,51
descifradocom,CARACAS,"de interes: la demanda de petroleo caera en  al nivel de hace una decada, segun informe de la aie, reseña… twurl",Positivo,52
BhagavanVasquez,Venezuela,desde ya haz click en el siguiente enlace  twurl 😀 ya puedes ver mi capsula de la semana “cuando… twurl,Positivo,52
UtguYaracuy,,twhashtag twhashtag twhashtag en la ue santa maria municipio twhashtag estado twhashtag  elaboracion de… twurl,Positivo,50
Caro_lina713,Venezuela ,twhashtag en trujillo . espacios publicos ya han sido abordados por el plan de desinfeccion contra la covid-. es… twurl,Positivo,50
YVnoticia,World,twhashtag twhashtag en desacuerdo con decision de trump de detener la financiacion de la oms twurl,Positivo,53
_dblancog,,🔴 seguimos aprendiendo con el programa twhashtag traves de estos enlaces puedes ver el programa de… twurl,Neutro,55
BanFANB,Venezuela,"twhashtag nos unimos a la lucha que esta dando nuestra twhashtag contra el covid-. ¡juntos, todo sera posible! cumple… twurl",Positivo,52
TVVnoticias,"Miami,USA",twhashtag twmention tambien se pronuncio sobre la presencia del dgcim en ramo verde e invito a la comunidad a de… twurl,Positivo,52
ECentrales,,twhashtag desde twhashtag le deseamos un feliz cumpleaños al capitan twmention leal y valiente soldado de esta rev… twurl,Positivo,51
UcabGuayana,Puerto Ordaz - Venezuela,"""#matematicas y twhashtag es el espacio virtual 🖥️🤳 que twmention nos ofrece twhashtag miercoles twhashtag conect… twurl",Positivo,52
CealcoOficial,Venezuela,twhashtag || mas de  mil estudiantes en yaracuy reciben alimentacion a traves del programa de alimentacion escolar… twurl,Neutro,51
Monchi_82,España,"bankia es parigual al socialismo.⚠️bankia: ""sustrae"" mediante comisiones abusivas a los clientes, para agasajar a… twurl",Positivo,52
contrapuntovzla,,"twhashtag en cumana la cuarentena es un calvario, denuncia unidad vision venezuela twurl twurl",Positivo,55
Class987FM,"San Carlos,Cojedes,Venezuela",twhashtag twhashtag | las autoridades del ministerio de salud chileno actualizaron este miercoles las cifras de la… twurl,Positivo,52
Pablo_Barral,Vigo,"lamentable, luego diran que no tienen alumnado twmention cuando el resto de profesores de primaria y secunda… twurl",Positivo,51
Caro_lina713,Venezuela ,"twhashtag en el municipio piar del estado bolivar, la alcaldesa, realiza el despliegue de la mision venezuela bella  p… twurl",Positivo,51
ReporteYa,Venezuela,twhashtag twhashtag twhashtag si hay algo vital en medio de esta pandemia son los servicios de emergencia. no es… twurl,Positivo,52
CCValorYconcien,Caracas - Venezuela,twhashtag asi se dio inicio al recorrido twhashtag en una union de medicos y medicas venezolanos y cubanos en el am… twurl,Positivo,53
cactus24noticia,"Punto Fijo, Falcón",twhashtag carlos lozano: reactivacion de refineria twhashtag no garantizara la normal distribucion de twhashtag twurl,Positivo,53
eldiario,"Caracas, Venezuela",twhashtag | la twmention creo un plan de cooperacion para apoyar a los venezolanos🇻🇪 que se encuentran en colomb… twurl,Positivo,50
DiarioPrimicia,Puerto Ordaz,twhashtag |  ecuador eleva la cifra de muertos por twhashtag a  y los contagiados asciende a .. twhashtag twurl,Positivo,51
blackdragon1802,Marte - Soy un marciano ,🔴urgente | gnb reprime protesta por falta de gasolina en twhashtag municipio federacion en el estado twhashtag twurl,Positivo,52
VTnewsRed,Venezuela,ola de rechazos a la decision de twhashtag de suspender los fondos a la oms👉   twurl… twurl,Positivo,53
edgarelgordo,Venezuela,twhashtag twhashtag confia en otros paises para superar recorte de fondos de twhashtag  twhashtag,Positivo,52
contrapuntovzla,,presos de la carcel de ramo verde impidieron paso de funcionarios de la dgcim por temor al coronavirus este twhashtag twurl,Positivo,52
SaulDavid_,"Caracas, Venezuela",por favor twmention la patria espera la nueva temporada de ertugrul donde todos esperamos que turgut se case con a… twurl,Neutro,53
Caro_lina713,Venezuela ,"twhashtag en los mcpios. andres bello, cardenas y san cristobal cumplen con el uso de tapabocas, y continua  los despl… twurl",Positivo,52
GeorgeArtwell,,twhashtag cuando recibo la enecima amenaza del regimen chavista🤣👇twlaugh y les tomo ta… twurl,Positivo,51
LaMananaDigital,"Falcón, Venezuela",alcalde de ureña estima aumento en retorno de venezolanos twurl twhashtag twhashtag twhashtag,Positivo,52
gabrielrcoach,"Mérida, Venezuela",tienes solo  o  preguntas?¿algo muy concreto que quieres saber?te ofrezco el servicio de… twurl,Positivo,53
mimami104,Venezuela,twmention twhashtag todos son caimanes del mismo pozo o pirañas del mismo rio con el perdon de los caimanes y pira… twurl,Positivo,52
webnotitarde,"Valencia, Venezuela",twhashtag oms tras intoxicaciones masivas: beber alcohol no mata el covid- twhashtag,Positivo,52
LosGuayos_alc,"Los Guayos, Venezuela",twhashtag la lucha contra el twhashtag es diaria y en los guayos ❤ hemos colocado todo nuestro esfuerzo para prevenir… twurl,Positivo,51
Ariestachira,Venezuela,🔥”fija tu rumbo a una estrella y podras navegar a traves de cualquier tormenta”.✍🏻 leonardo da vinci. twhashtag twurl,Positivo,53
contrapuntovzla,,twhashtag ¿ver o no clases por zoom? la duda de los estudiantes de la santa maria twurl twurl,Neutro,50
ReporteYa,Venezuela,"twhashtag twmention hermana del gnel ramon lozada saavedra, indico que la presencia del dgcim en ramo verde, le… twurl",Positivo,52
VTnewsRed,Venezuela, posibles curas que podrian salvar a la humanidad del coronavirus 👉  twurl… twurl,Positivo,52
ElInformadorVE,#Venezuela,twhashtag twhashtag david ortiz y medias rojas regalan entradas de por vida a medicos | mas informacion aqui… twurl,Positivo,55
adriarleth,"Caracas, Venezuela","feliz dia sr twmention hoy se celebra el twhashtag en honor a leonardo da vinci, nacido el twhashtag de… twurl",Positivo,53
chemapsuv,"Mérida, Venezuela","twhashtag 🧐¿los precios, el $ paralelo y $ bcv suben porque el ""estado esta emitiendo muchos bolivares"" para pagar bon… twurl",Positivo,52
elsol_oriente,Monagas-Sucre,"twhashtag | twmention dio inicio en todo el pais a gran jornada nacional de limpieza, desinfeccion y embellecimie… twurl",Positivo,52
gujosepe,"Venezuela, llevando vergas.",twmention twmention twmention twmention twmention twmention pero no los dotan de twhashtag twurl,Positivo,52
monte_avila,"Caracas, Venezuela","twhashtag el fallecimiento del reconocido psiquiatra, escritor, ensayista y diplomatico venezolano francisco herr… twurl",Positivo,52
Caro_lina713,Venezuela ,twhashtag instalado tunel de desinfeccion en el estado merida gracias al protector de la entidad jheyson guzman en el… twurl,Positivo,52
unefa_ve,"Caracas, Distrito Capital",twhashtag twhashtag twhashtag personal de enfermeria del twmention realiza jornada preventiva del twhashtag en e… twurl,Positivo,55
mimami104,Venezuela,twhashtag todos son caimanes del mismo pozo o pirañas del mismo rio con el perdon de los caimanes y pirañas twurl,Positivo,52
enteratee24,Venezuela,twhashtag | twhashtag | ¡increible! stickers de whatsapp se pueden colocar en los estados  twurl,Positivo,52
contrapuntovzla,,twhashtag el % de las empresas de fedeindustria estan activas durante la cuarentena twurl twurl,Positivo,52
TeLoCuentoNews,Latinoamerica,"twhashtag 🔴 el ministro de salud publica de republica dominicana, rafael sanchez cardenas, anuncio la recepcion de .… twurl",Positivo,52
ReporteYa,Venezuela,"twhashtag twhashtag twhashtag twhashtag twmention ""en la zona de la hechicera los vecinos llevan  dias sin agua.… twurl",Positivo,51
rincondedacne,,twmention mira me etiquetaron#abr twhashtag nuestra planta de especialidades farmaceuticas continua traba… twurl,Positivo,51
Polilaraoficial,"Barquisimeto, Lara, Venezuela",twhashtag  la unidad ciclista orientan a los usuarios en diferentes zonas de twhashtag que para evitar la propagac… twurl,Positivo,52
enteratee24,Venezuela,twhashtag | twhashtag ¡magistral! violinista venezolano causa furor en madrid tras tocar en un balcon  twurl,Positivo,52
GNB_AnzoatGDP,República Bolivariana,"con la nueva ley constitucional de la twhashtag los hombres y mujeres de armas, apegados al articulo , afianzan su a… twurl",Positivo,52
EreiraAntonio,,twmention twhashtag en el centro de distribucion de alimentos de la reserva activa de lara hemos activado las b… twurl,Neutro,51
CmdtePerezOrtiz,Venezuela,"twhashtag feliz cumpleaños camarada twmention ¡hombre patriota! ejemplo de compromiso y lealtad, los hombres y las m… twurl",Positivo,51
ZEPortuguesa,@MPPEDUCACION,twhashtag  desde el municipio twhashtag estudiantes atendidos  en jornada de vacunacion y despistaje de twhashtag realiz… twurl,Positivo,52
CorpescaVe,"Caracas, Venezuela","twhashtag para el difrute de los tradicionales platillos a base de pescado, en esta semana mayor fueron distribuidas m… twurl",Positivo,51
contrapuntovzla,,twhashtag sismo en colombia se sintio en algunas regiones de venezuela twurl twurl,Positivo,52
contrapuntovzla,,"¡se mantiene! dolar paralelo abrio este twhashtag en bs ., twurl twurl",Positivo,51
descifradocom,CARACAS,conozca los articulos que elevaron sus ventas en la cuarentena - twurl  twhashtag twurl,Positivo,52
MIJPVenezuela,Venezuela,"los detenidos quedaron identificados como victor alfonso mora montenegro (),  jesus david mora montenegro () y… twurl",Positivo,54
cambioweb,"Miami, FL",twhashtag | twhashtag | sismo de . tambien se sintio la noche de este martes en argentina. twhashtag twurl,Positivo,52
elclarinweb,Aragua,twhashtag  twhashtag china exige a eeuu cumplir sus obligaciones con la oms twurl,Positivo,54
venezuelaaldia,Venezuela,twhashtag | bomberos sin una gota de agua para atender incendios forestales en el pais twurl,Positivo,51
RunRunesWeb,Caracas - Venezuela,twhashtag |  alternativas para producir dinero desde casa twhashtag twurl twurl,Positivo,52
segurosybanca,"Distrito Capital, Venezuela",twhashtag | twhashtag | china oculto que sabia del brote del coronavirus desde enero. twhashtag twhashtag twurl,Positivo,53
Analitica,"Caracas, Venezuela","el español pablo alboran ha dicho que su nueva cancion tiene como objetivo “mandar un abrazo, el abrazo que no nos… twurl",Positivo,51
MiamiDiario,"Miami, FL",los aeropuertos de florida recibiran ayuda por la pandemia de coronavirus  twhashtag twurl,Positivo,53
LaTeleTuya,"Caracas, Venezuela",¿aburrido? 😒  twhashtag y riete 😆 con henry araujo (@soyunamente) y maria twmention en twhashtag twurl,Positivo,54
VPITV,Venezuela,"twhashtag conozca la historia de annie, una venezolana en situacion de calle en bogota twurl twurl",Positivo,51
Rappu1028,Colombia,ante un posible proximo gobierno autoritario mundial ud. prefiere que sea:.. twhashtag twhashtag,Positivo,52
Caro_lina713,Venezuela ,twhashtag plan de desinfeccion en anzoategui aborda espacios publicos de los  municipios de la region.… twurl,Positivo,50
Vencedora977fm,Venezuela,"twhashtag 📢hoy se desplego en ribas operativo de venezuela bella, la jornada comenzo en la entrada de la victoria… twurl",Positivo,54
MarianaGonglez,En mi bello México ,"twhashtag el templete de la mentira, ningun periodista serio se presta para hacerle el caldo gordo a lopez obrador… twurl",Positivo,52
GNB_CVC_DVC_71,"Porlamar, Venezuela","twhashtag desde la e/s la casanova, garantizando el suministro de combustible al sector salud del edo. unionpueblofanb… twurl",Positivo,51
GNB_CVC_DVC_71,"Porlamar, Venezuela","twhashtag desde la e/s la casanova, garantizando el suministro de combustible al sector salud del edo. unionpueblofanb… twurl",Positivo,51
GNB_CVC_DVC_71,"Porlamar, Venezuela","twhashtag desde la e/s la casanova, garantizando el suministro de combustible al sector salud del edo. unionpueblofanb… twurl",Positivo,51
GNB_AnzoatGDP,República Bolivariana,"twhashtag hace  años se efectuo el descubrimiento en el edo. zulia del primer campo petrolero, el cual fue deno… twurl",Positivo,52
aymujica,Ciudad crepuscular y musical,"twhashtag no estamos en el mismo barco. estamos en el mismo mar, unos en yate, otros en lancha, otros en salvavidas y… twurl",Positivo,52
ReporteYa,Venezuela,"twhashtag twhashtag twhashtag twhashtag twhashtag twmention ""desde ayer los barrios y el pueblo de los teques sin luz… twurl",Positivo,52
nuevodiaenlinea,Estado Falcón - Venezuela,"twhashtag como jose felix medina, de  años, quedo identificado el twhashtag que, realizando labores de ro… twurl",Positivo,55
laprensalara,"Barquisimeto, Venezuela",twhashtag | el presidente interino de twhashtag twmention  asegura que en estos momentos el mandatario nicolas… twurl,Positivo,53
NationGabo,,"la mejor opcion de nosotros los hombres de orinar por las mañanas cuando nos despertamos, es sentarnos en la poceta… twurl",Positivo,52
GNB_CVC_DVC_71,"Porlamar, Venezuela",twhashtag nuestros centinelas permanentes de la se mantienen trabajando para garantizar el abastecimiento de combustib… twurl,Positivo,52
GNB_CVC_DVC_71,"Porlamar, Venezuela",twhashtag continuamos velando por el bienestar social en materia de distribucion de combustible todo acto de corrupci… twurl,Positivo,54
GNB_CVC_DVC_71,"Porlamar, Venezuela","twhashtag en estos tiempos de cuarentena social, nuestra gnb se mantienen garantizando la paz y ratificando su apoyo a… twurl",Positivo,54
enpaiszeta,"Miami, FL",twhashtag trump envia cheques por contingencia con su nombre. algunas personas me informan que han recibido el dinero… twurl,Positivo,51
GNB_CVC_DVC_71,"Porlamar, Venezuela","twhashtag desde la e/s la casanova, garantizando el suministro de combustible al sector salud del edo. unionpueblofanb… twurl",Positivo,51
latin_german,Chile,twhashtag twhashtag twhashtag twhashtag twhashtag twurl,Positivo,52
GNB_CVC_DVC_71,"Porlamar, Venezuela",twhashtag nuestros centinelas permanentes de la se mantienen trabajando para garantizar el abastecimiento de combustib… twurl,Positivo,52
CarlosRK89,CCs,"ok educacion a distancia online, le explico las tareas a mi hija y ya dos bajones de luz.  twhashtag twhashtag",Neutro,56
abetancourts,"ÜT: 10.50086,-66.892211",twmention twmention ..: twhashtag | portugal supero los  mil infectados por covid- twurl,Positivo,52
GNB_CVC_DVC_71,"Porlamar, Venezuela",twhashtag continuamos velando por el bienestar social en materia de distribucion de combustible todo acto de corrupci… twurl,Positivo,54
GNB_CVC_DVC_71,"Porlamar, Venezuela","twhashtag en estos tiempos de cuarentena social, nuestra gnb se mantienen garantizando la paz y ratificando su apoyo a… twurl",Positivo,54
GNB_CVC_DVC_71,"Porlamar, Venezuela",twhashtag continuamos garantizando el suministro de combustible en la entidad.todo acto de corrupcion o hecho irregula… twurl,Positivo,52
pcivilsucre,"Sucre, Venezuela",twhashtag | te daremos consejos de prevencion ante el coronavirus#soloqueremossalvarvidas#quedateencasa@pcivil_ve twurl,Positivo,52
salaprensaCantv,Venezuela,"twhashtag equipo tecnico de cantv en carabobo, habilito un punto nuevo de telefonia e internet en el cdi las ferias, u… twurl",Positivo,53
ChrisMartinezPA,Panama City,esta es de las peores serie que he visto en vida. no entiendo como tiene  temporadas. malos chistes y mala actuaci… twurl,Positivo,53
BIGBANGTV6,,"se trata de la mantis religiosa, insecto que no mide mas de  o  cm, tiene grandes ojos e inmensas pinzas que le a… twurl",Positivo,50
DeljoanM,Barquisimeto,"la ventaja de no tener a donde ir, es que no sentiras que desperdicias tus pasos. twhashtag",Positivo,51
BIGBANGTV6,,"podrias pensar que todos los animales poseen, al igual que los humanos, dos oidos cada uno, pero te sorprendera sab… twurl",Positivo,52
